id,paragraph,problems,question_plus,questions,answers,choices,category
generation-for-nlp-482,(가)신라의 우산국 복속 (나)고구려의 서 안평 점령(다) 백제의 대야성 점령 (라)신라의 금관가야 병합,"{'question': '다음 사건을 시기 순으로 바르게 나열한 것은?', 'choices': ['대동여지도는 거리를 알 수 있도록 10리마다 눈금을 표시하였다 .', '혼일 강리역 대국도 지도는 중국에서 들여온 곤 여만국 전도를 참고하였다 .', '천상열차 분야 지도는 하늘을 여러 구역으로 나누고 별자리를 표시한 그림이 다 .', '동국지도는 정상기가 실제 거리 100리를 1척으로 줄인 백리척을 적용하여 제작하였다 .'], 'answer': 2}",,다음 사건을 시기 순으로 바르게 나열한 것은?,2,"['대동여지도는 거리를 알 수 있도록 10리마다 눈금을 표시하였다 .', '혼일 강리역 대국도 지도는 중국에서 들여온 곤 여만국 전도를 참고하였다 .', '천상열차 분야 지도는 하늘을 여러 구역으로 나누고 별자리를 표시한 그림이 다 .', '동국지도는 정상기가 실제 거리 100리를 1척으로 줄인 백리척을 적용하여 제작하였다 .']",한국사
generation-for-nlp-483,탑골공원에 모인 수많은 학생과 시민이 독립선언식을 거행하고 만세를 부르며 거리를 행진하였다. 이후 만세시위는 전국으로 확산하였다. 이 운동을 계기로 독립운동가 사이에는 독립운동을 더욱 조직적으로 전개하자는 공감대가 형성되어(가)가/이 만들어졌다. (가)는/은 구미 위원부를 설치하는 등 적극적으로 독립운동을 펼쳐나갔다.,"{'question': '(가) 단체의 활동에 대한 설명으로 옳은 것은?', 'choices': ['고종이 홍범 14조를 발표하였다.', '일본의 운요호가 초지진을 포격하였다.', '오페르트가 남연군의 묘도굴을 시도하였다.', '차별 대우에 불만을 품은 군인이 임오군란을 일으켰다.'], 'answer': 3}",,(가) 단체의 활동에 대한 설명으로 옳은 것은?,3,"['고종이 홍범 14조를 발표하였다.', '일본의 운요호가 초지진을 포격하였다.', '오페르트가 남연군의 묘도굴을 시도하였다.', '차별 대우에 불만을 품은 군인이 임오군란을 일으켰다.']",한국사
generation-for-nlp-487,"16년 겨울 10월, 왕이 질양(質陽)으로 사냥을 갔다가 길에 앉아 우는 자를 보았다. 왕이 말하기를 “아! 내가 백성의 부모가 되어 백성들이 이 지경에 이르게 하였으니 나의 죄로 다.” …(중략) …그리고 관리들에게 명하여 매년 봄 3월부터 가을 7월까지 관청의 곡식을 내어 백성들의 식구 수에 따라 차 등 있게 빌려주었다가, 10월에 이르러 상환하게 하는 것을 법규로 정하였다.－삼국사기－","{'question': '밑줄 친 ‘왕’에 대한 설명으로 옳은 것은?', 'choices': ['낙랑군을 축출하였다 .', '진대법 을 시행하였다 .', '백제의 침입으로 전사하였다 .', '영락이라는 독자적인 연호를 사용하였다 .'], 'answer': 2}",,밑줄 친 ‘왕’에 대한 설명으로 옳은 것은?,2,"['낙랑군을 축출하였다 .', '진대법 을 시행하였다 .', '백제의 침입으로 전사하였다 .', '영락이라는 독자적인 연호를 사용하였다 .']",한국사
generation-for-nlp-488,"○왕이수(隋)에 군사를 청하는 글을 요청하자, ㉠은/는 “자기가 살기 위해 남을 멸망시키는 것은 승려가 할 일이 아니나, 제가 대왕의 땅에 살면서 수초(水草)를 먹고 있사 오니 명령을 따르겠습니다.”라고 하였다. ○왕이 왕성을 짓고자 하여 ㉡에게 의견을 묻자, “비록 들판의 초가집에 살아도 바른 도를 행하면 복업이 길어질 것이요, 그렇지 않으면 사람을 수고롭게 하여 애써 성(城)을 만들지라도 역시 이익이 없을 것입니다.”라고 하였다. －삼국사기－","{'question': '㉠, ㉡ 승려의 활동으로 옳은 것은?', 'choices': ['㉠－왕에게 건의하여 황룡사 9층 탑을 세웠다.', '㉠－화랑이 지켜야 할 세속오계를 만들었다.', '㉡－ 저잣거리에서 무애가 를 부르면서 대중을 교화하였다.', '㉡－ 당에 유학하여 유식론을 독자적으로 발전시켰다.'], 'answer': 2}",,"㉠, ㉡ 승려의 활동으로 옳은 것은?",2,"['㉠－왕에게 건의하여 황룡사 9층 탑을 세웠다.', '㉠－화랑이 지켜야 할 세속오계를 만들었다.', '㉡－ 저잣거리에서 무애가 를 부르면서 대중을 교화하였다.', '㉡－ 당에 유학하여 유식론을 독자적으로 발전시켰다.']",한국사
generation-for-nlp-490,"제1조 회사의 설립은 조선 총독의 허가를 받아야 한다. 제5조 회사가 본령이나 본령에 따라 나오는 명령과 허가 조건을 위반하거나 공공질서와 선량한 풍속에 반하는 행위를 할 때 조선 총독은 사업의 정지, 지점의 폐쇄, 또는 회사의 해산을 명할 수 있다.","{'question': '다음 법령이 시행된 시기에 있었던 사실로 옳은 것은?', 'choices': ['산미 증식 계획이 폐지 되었다 .', '국가 총동원법 이 제정되었다 .', '원료 확보를 위한 남면 북양 정책이 추진되었다 .', '보통 학교 수업 연한을 4년으로 정한 조선 교육령 이 공포되었다 .'], 'answer': 4}",,다음 법령이 시행된 시기에 있었던 사실로 옳은 것은?,4,"['산미 증식 계획이 폐지 되었다 .', '국가 총동원법 이 제정되었다 .', '원료 확보를 위한 남면 북양 정책이 추진되었다 .', '보통 학교 수업 연한을 4년으로 정한 조선 교육령 이 공포되었다 .']",한국사
generation-for-nlp-491,"왕이 복주에 이르렀다.정세운은 성품이 충성스럽고 청렴하였는데, 왕의 파천(播遷) 이래 밤낮으로 근심하고 분하게 여겨서 홍건적을 물리치고 개경을 회복하는 것을 자신의 임무로 여겼다.…(중략) … 마침내 정세운을 총병관으로 임명하였다.－고려사절요－","{'question': '밑줄 친 ‘왕’의 재위 기간에 있었던 일로 옳은 것은?', 'choices': ['이제현에 의해 사략이 편찬되었다.', '직지 심체요절이 금속활자로 인쇄되었다.', '정치도 감이 설치되었다.', '향약구급방이 편찬되었다.'], 'answer': 1}",,밑줄 친 ‘왕’의 재위 기간에 있었던 일로 옳은 것은?,1,"['이제현에 의해 사략이 편찬되었다.', '직지 심체요절이 금속활자로 인쇄되었다.', '정치도 감이 설치되었다.', '향약구급방이 편찬되었다.']",한국사
generation-for-nlp-494,"(가)는/은 북학의를 저술하여 청의 선진기술을 적극적으로 수용할 것과 상공업 육성 등을 역설하였다. 한편, (나)는/은 중국 및 일본의 방대한 자료를 참고하여 해동역사를 편찬함으로써, 한 ․중․일간의 문화교류를 잘 보여주었다.","{'question': '(가), (나)에 들어갈 이름을 바르게 연결한 것은?', 'choices': ['박지원 한치윤', '박지원 안정복', '박제가 한치윤', '박제가 안정복 '], 'answer': 3}",,"(가), (나)에 들어갈 이름을 바르게 연결한 것은?",3,"['박지원 한치윤', '박지원 안정복', '박제가 한치윤', '박제가 안정복 ']",한국사
generation-for-nlp-495,"(가)중앙군인 5위를 두어 궁궐과 수도를 방어하게 하였다.(나) 10정을 두었는데, 9주 가운데 8주에 1정씩 배치하고, 국경지대인 한 주(漢州)에는 2개의 정을 두었다.(다) 금위영이 설치되면서 5군 영체제가 갖추어졌다.(라) 국왕의 친위부대인 2군, 수도 및 국경 방어를 담당하는 6위로 구성되었다.","{'question': '다음의 군사제도를 시대 순으로 바르게 나열한 것은?', 'choices': ['(가)→(라)→(나)→(다)', '(가)→(라)→(다)→(나)', '(나)→(가)→(다)→(라)', '(나)→(라)→(가)→(다)'], 'answer': 1}",,다음의 군사제도를 시대 순으로 바르게 나열한 것은?,1,"['(가)→(라)→(나)→(다)', '(가)→(라)→(다)→(나)', '(나)→(가)→(다)→(라)', '(나)→(라)→(가)→(다)']",한국사
generation-for-nlp-498,(가)농민군이 정부와 전주화약을 맺었다. (나) 농민군이 우금치에서 전투를 벌였다. (다) 농민군이 황토현에서 관군을 물리쳤다. (라) 전봉준 등이 농민을 모아 고부 관아를 습격하였다.,"{'question': '이를 시기 순으로 바르게 나열한 것은?', 'choices': ['국가에서 저화를 만들어 유통하였다 .', '강경포 , 원산포 등의 포구들이 상업의 중심지로 성장하였다 .', '객주나 여각은 상품 매매를 중개하고 , 운송ᆞ보관ᆞ숙박 등의 영업도 하였다 .', '국가가 동전을 대량으로 발행하지만 유통화폐가 부족해지는 전황이 일어나기도 하였다 .'], 'answer': 1}",,이를 시기 순으로 바르게 나열한 것은?,1,"['국가에서 저화를 만들어 유통하였다 .', '강경포 , 원산포 등의 포구들이 상업의 중심지로 성장하였다 .', '객주나 여각은 상품 매매를 중개하고 , 운송ᆞ보관ᆞ숙박 등의 영업도 하였다 .', '국가가 동전을 대량으로 발행하지만 유통화폐가 부족해지는 전황이 일어나기도 하였다 .']",한국사
generation-for-nlp-501,"왕은 사벌주를 상주로 바꾸는 등 9주의 명칭을 개정하고, 군현의 이름도 한 자식으로 고쳤다. 또한, 중앙관서의 관직명도 중국의 예에 맞추어 한 자식으로 바꾸었다. －삼국사기－","{'question': '밑줄 친 ‘왕’의 재위 기간에 있었던 일로 옳은 것은?', 'choices': ['처음으로 정전이 지급되었다.', '독서 삼품과 가 시행되었다.', '녹읍이 부활되었다.', '국학이 설치되었다.'], 'answer': 3}",,밑줄 친 ‘왕’의 재위 기간에 있었던 일로 옳은 것은?,3,"['처음으로 정전이 지급되었다.', '독서 삼품과 가 시행되었다.', '녹읍이 부활되었다.', '국학이 설치되었다.']",한국사
generation-for-nlp-506,"왕은 자신을 ‘만천명월 주인 옹 (萬川明月主人翁 )’이라 칭하면서 모든 시냇물을 비추는 달처럼 모든 백성을 사랑하는 정치를 지향하였다. 또한, 화성을 건설하고 여러 차례 행차하여 왕의 위상을 과시하는 동시에 민생에 관한 백성들의 목소리를 직접 듣고자 하였다.","{'question': '밑줄 친 ‘왕’에 대한 설명으로 옳은 것은?', 'choices': ['청을 정벌하자는 북 벌운동을 추진하였다 .', '속대전을 편찬하여 통치제도를 정비하였다 .', '초계문신제를 실시하여 문신들을 재교육하였다 .', '명과 후금 사이에서 실리를 취하는 중립 외교를 펼쳤다 .'], 'answer': 3}",,밑줄 친 ‘왕’에 대한 설명으로 옳은 것은?,3,"['청을 정벌하자는 북 벌운동을 추진하였다 .', '속대전을 편찬하여 통치제도를 정비하였다 .', '초계문신제를 실시하여 문신들을 재교육하였다 .', '명과 후금 사이에서 실리를 취하는 중립 외교를 펼쳤다 .']",한국사
generation-for-nlp-507,"이제 살펴보건대, 신라가 주․군을 설치할 때 그 전정(田丁), 호구(戶口)가 현의 규모가 되지 못하는 곳에는 ㉠, ㉡을/를 두어 소재지의 읍에 속하게 하였다. －신증동국 여지승람－지난 왕조 때 5도와 양계에 있던 역과 진에서 역을 부담한 사람과 ㉡의 사람은 모두 고려 태조 때의 명령을 거역한 사람이므로, 고려는 이들에게 천하고 힘든 일을 맡게 했다.－ 태조실록－","{'question': '㉠, ㉡의 거주민에 대한 설명으로 옳은 것은?', 'choices': ['실록청에서 사초 ․시정기․승정원일기 등을 바탕으로 실록을 편찬하였다.', '임진왜란 이전에 실록은 4부를 만들어 한양의 춘추관과 전주 ․성주 ․충주의 사고에 보관하였다.', '후대왕에게 본보기로 제공하고 자 국왕의 언행을 실록에서 가려 뽑아 국조보감을 편찬하였다.', '국왕과 대신 이 국정을 논의할 때 예문관 한림이사관으로 참가하여 시정기를 작성하였다.'], 'answer': 4}",,"㉠, ㉡의 거주민에 대한 설명으로 옳은 것은?",4,"['실록청에서 사초 ․시정기․승정원일기 등을 바탕으로 실록을 편찬하였다.', '임진왜란 이전에 실록은 4부를 만들어 한양의 춘추관과 전주 ․성주 ․충주의 사고에 보관하였다.', '후대왕에게 본보기로 제공하고 자 국왕의 언행을 실록에서 가려 뽑아 국조보감을 편찬하였다.', '국왕과 대신 이 국정을 논의할 때 예문관 한림이사관으로 참가하여 시정기를 작성하였다.']",한국사
generation-for-nlp-509,"제1조 대한국은 세계만국에 공인된 자주독립한 제국이다.…(중략) … 제9조 대한국대 황제는 각 조약국에 사신을 파송(派送) 주재하게 하고 선전(宣戰), 강화 및 제반약조를 체결한다. 공법에 이른바사신을 자체로 파견하는 것이다.－대한국국제－","{'question': '밑줄 친 ‘대한국’에 대한 설명으로 옳지 않은 것은?', 'choices': ['양 전 사업을 실시하고 지계(地契)를 발급하였다.', '국가재정은 탁지아문으로 일원화하였다.', '서북철도국을 설치하여 경의 철도부설을 시도하였다.', '원수부를 설치하여 황제가 군의 통수권을 장악하였다.'], 'answer': 3}",,밑줄 친 ‘대한국’에 대한 설명으로 옳지 않은 것은?,3,"['양 전 사업을 실시하고 지계(地契)를 발급하였다.', '국가재정은 탁지아문으로 일원화하였다.', '서북철도국을 설치하여 경의 철도부설을 시도하였다.', '원수부를 설치하여 황제가 군의 통수권을 장악하였다.']",한국사
generation-for-nlp-510,"(진덕여왕 2년) 당 태종이 김춘추에게 (나에게) 할 말이 있는가 하기에 김춘추가 말하였다. “신의 나라는 바다 모퉁이에 치우쳐 있으면서도 천자의 조정을 섬긴 지 여러 해가 되었습니다. 그런데 백제는 강하고 교활하여 여러 번 침략을 해왔는데, 더구나 왕년에는 대대적으로 군사를 거느리고 깊이 쳐들어와 수십성을 함락했습니다.…(중략) … 만약 폐하께서 당나라 군사를 빌려주어 흉악한 것을 잘라 없애지 않는다면 우리나라 인민은 모두 포로가 될 것이며, 산 넘고 바다 건너 행하는 조회도 다시는 바랄 수 없을 것입니다.”라고 하였다. 태종이 매우 옳다고 여겨서 군사출동을 허락하였다. －삼국사기－","{'question': '다음 상황이 나타나게 된 역사적 배경으로 옳은 것은?', 'choices': ['(가) 사신인 서긍은 고려도경에서 고려청자의 우수함을 서술하였다.', '윤관은 별무반을 이끌어(가)를 몰아내고, 북방영토를 개척하였다.', '(가)가 빼앗긴 지역의 반환을 간청하자, 고려는 조공을 받는 조건으로 돌려주었다.', '(가)는 1115년 나라를 세운 뒤 고려에 군 신 관계를 요구하였다.'], 'answer': 2}",,다음 상황이 나타나게 된 역사적 배경으로 옳은 것은?,2,"['(가) 사신인 서긍은 고려도경에서 고려청자의 우수함을 서술하였다.', '윤관은 별무반을 이끌어(가)를 몰아내고, 북방영토를 개척하였다.', '(가)가 빼앗긴 지역의 반환을 간청하자, 고려는 조공을 받는 조건으로 돌려주었다.', '(가)는 1115년 나라를 세운 뒤 고려에 군 신 관계를 요구하였다.']",한국사
